fecha,sector,region,producto,unidades,monto
2025-03-01,Sector 4,Asia,Cola Original,3,11790
2025-03-02,Sector 1,Asia,Agua,3,7360
2025-03-02,Sector 4,América,Agua,3,6970
2025-03-02,Sector 4,África,Fanta,4,12500
2025-03-02,Sector 2,América,Cola Zero,2,7850
2025-03-03,Sector 2,Asia,Fanta,3,10260
2025-03-03,Sector 5,África,Cola Zero,3,14710
2025-03-03,Sector 5,África,Cola Zero,3,15570
2025-03-03,Sector 3,América,Sprite,1,4820
2025-03-03,Sector 1,Asia,Sprite,2,6530
2025-03-03,Sector 4,Europa,Cola Original,3,14340
2025-03-03,Sector 3,América,Cola Original,1,4940
2025-03-03,Sector 2,Europa,Sprite,2,7230
2025-03-03,Sector 4,África,Cola Original,4,17530
2025-03-03,Sector 1,Asia,Cola Original,2,10640
2025-03-03,Sector 3,África,Agua,3,7920
2025-03-03,Sector 2,África,Cola Original,3,15720
2025-03-04,Sector 2,Asia,Sprite,3,10230
2025-03-04,Sector 1,Europa,Cola Zero,1,6500
2025-03-04,Sector 5,Asia,Cola Zero,2,9430
2025-03-04,Sector 3,Europa,Cola Zero,2,7810
2025-03-04,Sector 2,África,Cola Original,4,17690
2025-03-04,Sector 4,Asia,Cola Zero,4,16820
2025-03-04,Sector 5,África,Sprite,3,12660
2025-03-04,Sector 4,América,Fanta,2,8750
2025-03-04,Sector 4,Europa,Sprite,3,10530
2025-03-04,Sector 1,Asia,Cola Original,2,9400
2025-03-05,Sector 3,África,Fanta,2,8510
2025-03-05,Sector 5,Europa,Cola Original,2,7950
2025-03-05,Sector 4,América,Fanta,2,6080
2025-03-05,Sector 1,África,Cola Original,2,8840
2025-03-05,Sector 1,Europa,Cola Original,2,9050
2025-03-05,Sector 2,Asia,Agua,3,7850
2025-03-05,Sector 1,África,Cola Zero,3,13320
2025-03-05,Sector 1,Asia,Cola Original,2,10390
2025-03-05,Sector 3,Oceanía,Cola Original,1,5370
2025-03-06,Sector 5,África,Cola Original,3,12130
2025-03-06,Sector 1,Oceanía,Agua,1,3310
2025-03-06,Sector 5,África,Fanta,2,8610
2025-03-06,Sector 4,África,Sprite,3,12440
2025-03-06,Sector 2,América,Agua,2,4410
2025-03-06,Sector 3,África,Fanta,3,9310
2025-03-06,Sector 2,Oceanía,Sprite,1,5030
2025-03-06,Sector 1,América,Agua,2,4660
2025-03-06,Sector 2,Oceanía,Cola Zero,2,7680
2025-03-06,Sector 2,Europa,Agua,3,7530
2025-03-07,Sector 5,Oceanía,Fanta,1,4500
2025-03-07,Sector 4,Europa,Cola Original,3,12520
2025-03-07,Sector 4,Oceanía,Sprite,2,8390
2025-03-07,Sector 1,Asia,Cola Zero,2,8710
2025-03-07,Sector 1,Asia,Agua,2,6190
2025-03-07,Sector 5,Asia,Fanta,3,8860
2025-03-07,Sector 5,Europa,Cola Original,2,8010
2025-03-07,Sector 2,África,Fanta,4,13050
2025-03-07,Sector 3,Europa,Fanta,2,6430
2025-03-07,Sector 2,Asia,Cola Zero,3,14930
2025-03-07,Sector 4,África,Agua,5,11790
2025-03-08,Sector 5,África,Fanta,2,8740
2025-03-08,Sector 5,Europa,Agua,2,6340
2025-03-08,Sector 3,Europa,Cola Zero,1,5840
2025-03-08,Sector 1,África,Fanta,2,8130
2025-03-08,Sector 5,África,Cola Original,3,12050
2025-03-08,Sector 3,África,Sprite,2,8860
2025-03-08,Sector 1,Oceanía,Sprite,1,4470
2025-03-08,Sector 1,África,Sprite,3,9870
2025-03-08,Sector 4,Asia,Cola Zero,3,12380
2025-03-08,Sector 3,Europa,Sprite,1,5590
2025-03-08,Sector 2,América,Cola Original,2,8610
2025-03-08,Sector 2,Oceanía,Cola Zero,1,6170
2025-03-09,Sector 3,Asia,Sprite,2,5890
2025-03-09,Sector 4,América,Sprite,2,6410
2025-03-09,Sector 5,Europa,Sprite,2,8820
2025-03-09,Sector 5,África,Cola Zero,3,13270
2025-03-10,Sector 5,Oceanía,Cola Zero,1,7040
2025-03-10,Sector 4,Asia,Cola Original,3,15330
2025-03-10,Sector 1,Europa,Cola Zero,1,6780
2025-03-10,Sector 2,América,Sprite,2,7780
2025-03-10,Sector 5,Asia,Agua,4,9180
2025-03-10,Sector 5,Asia,Fanta,3,10660
2025-03-10,Sector 1,Oceanía,Agua,1,3260
2025-03-10,Sector 2,América,Sprite,2,6480
2025-03-10,Sector 1,Oceanía,Cola Original,1,6250
2025-03-11,Sector 1,América,Fanta,1,4040
2025-03-11,Sector 4,Europa,Cola Zero,3,13910
2025-03-11,Sector 1,Asia,Cola Zero,2,8870
2025-03-11,Sector 4,Asia,Fanta,3,10970
2025-03-11,Sector 2,África,Sprite,4,14490
2025-03-11,Sector 4,América,Sprite,2,8780
2025-03-11,Sector 2,Europa,Agua,3,8060
2025-03-11,Sector 5,Oceanía,Cola Zero,1,6610
2025-03-11,Sector 2,Oceanía,Fanta,2,6100
2025-03-11,Sector 5,África,Sprite,2,9050
2025-03-11,Sector 3,Asia,Sprite,2,6860
2025-03-11,Sector 3,Oceanía,Fanta,1,3760
2025-03-11,Sector 2,Oceanía,Agua,2,4140
2025-03-11,Sector 3,África,Fanta,3,9190
2025-03-12,Sector 5,África,Cola Zero,2,11140
2025-03-12,Sector 3,África,Cola Zero,2,10760
2025-03-12,Sector 2,África,Cola Zero,3,12480
2025-03-12,Sector 3,Oceanía,Sprite,1,4460
2025-03-12,Sector 5,Asia,Cola Original,2,10550
2025-03-12,Sector 2,África,Agua,4,9240
2025-03-12,Sector 5,Asia,Sprite,2,8430
2025-03-12,Sector 5,Asia,Fanta,2,7980
2025-03-13,Sector 4,Oceanía,Agua,2,4750
2025-03-13,Sector 1,América,Sprite,2,6080
2025-03-13,Sector 5,América,Agua,2,5560
2025-03-13,Sector 2,América,Sprite,2,5830
2025-03-13,Sector 2,América,Cola Original,1,6420
2025-03-13,Sector 5,Asia,Agua,3,7860
2025-03-13,Sector 5,Europa,Agua,2,6100
2025-03-14,Sector 4,Asia,Sprite,4,14680
2025-03-14,Sector 5,América,Cola Original,1,6120
2025-03-14,Sector 1,Oceanía,Cola Zero,1,4530
2025-03-14,Sector 5,Oceanía,Sprite,1,4990
2025-03-14,Sector 3,América,Cola Zero,1,6620
2025-03-14,Sector 1,Europa,Agua,2,5000
2025-03-14,Sector 2,África,Fanta,4,13170
2025-03-14,Sector 2,Europa,Fanta,2,6150
2025-03-14,Sector 5,Oceanía,Cola Zero,1,5200
2025-03-14,Sector 4,América,Cola Zero,2,11750
2025-03-14,Sector 5,África,Agua,4,9430
2025-03-14,Sector 1,Oceanía,Agua,1,3540
2025-03-15,Sector 4,Asia,Agua,5,11760
2025-03-15,Sector 1,África,Cola Zero,2,9290
2025-03-15,Sector 3,Asia,Cola Zero,2,8510
2025-03-15,Sector 5,América,Agua,2,5690
2025-03-15,Sector 1,Asia,Cola Original,2,8790
2025-03-15,Sector 4,África,Fanta,5,17290
2025-03-15,Sector 5,Oceanía,Fanta,1,3950
2025-03-15,Sector 1,África,Sprite,2,7530
2025-03-15,Sector 4,Europa,Agua,3,7410
2025-03-15,Sector 4,Europa,Fanta,2,8050
2025-03-16,Sector 1,Europa,Agua,2,5220
2025-03-16,Sector 4,Asia,Cola Zero,4,18640
2025-03-16,Sector 1,Europa,Agua,2,6420
2025-03-16,Sector 2,Europa,Cola Zero,2,8560
2025-03-16,Sector 2,América,Cola Original,2,6990
2025-03-16,Sector 3,Oceanía,Agua,1,3730
2025-03-16,Sector 5,Asia,Fanta,2,8350
2025-03-16,Sector 3,Asia,Cola Original,2,7340
2025-03-17,Sector 3,África,Cola Zero,2,11120
2025-03-17,Sector 5,América,Sprite,2,7100
2025-03-17,Sector 5,Asia,Fanta,2,8680
2025-03-17,Sector 4,América,Fanta,2,7130
2025-03-17,Sector 2,Oceanía,Cola Original,2,7620
2025-03-17,Sector 5,América,Fanta,2,6900
2025-03-17,Sector 2,Europa,Agua,3,8280
2025-03-17,Sector 5,América,Fanta,2,6870
2025-03-17,Sector 5,Oceanía,Cola Original,1,5930
2025-03-17,Sector 1,América,Fanta,1,3990
2025-03-17,Sector 2,América,Fanta,2,5250
2025-03-18,Sector 5,Asia,Agua,2,5980
2025-03-18,Sector 3,Asia,Cola Original,2,8790
2025-03-18,Sector 3,América,Cola Zero,1,6380
2025-03-18,Sector 1,América,Fanta,1,4460
2025-03-18,Sector 3,África,Sprite,3,10000
2025-03-18,Sector 3,África,Fanta,2,6820
2025-03-18,Sector 3,América,Cola Original,1,4980
2025-03-19,Sector 5,Oceanía,Fanta,2,5820
2025-03-19,Sector 5,Oceanía,Cola Original,2,7490
2025-03-19,Sector 3,Asia,Sprite,2,5870
2025-03-19,Sector 5,Oceanía,Fanta,1,4730
2025-03-19,Sector 3,África,Sprite,2,8470
2025-03-19,Sector 5,Oceanía,Cola Zero,2,7330
2025-03-19,Sector 4,África,Cola Zero,4,17380
2025-03-19,Sector 2,Asia,Cola Original,2,9330
2025-03-19,Sector 2,Oceanía,Fanta,1,4290
2025-03-19,Sector 3,África,Cola Original,2,9320
2025-03-20,Sector 2,África,Cola Zero,4,18390
2025-03-20,Sector 3,América,Cola Zero,1,6340
2025-03-20,Sector 1,Europa,Sprite,2,7710
2025-03-20,Sector 3,Asia,Cola Original,2,8180
2025-03-20,Sector 4,América,Agua,2,6240
2025-03-20,Sector 3,Oceanía,Fanta,1,3710
2025-03-20,Sector 4,Europa,Sprite,3,10040
2025-03-20,Sector 3,Asia,Sprite,1,5580
2025-03-21,Sector 5,Oceanía,Cola Zero,1,6160
2025-03-21,Sector 5,África,Cola Original,3,13310
2025-03-21,Sector 3,Oceanía,Fanta,1,3640
2025-03-21,Sector 5,África,Cola Original,3,14000
2025-03-21,Sector 1,Europa,Sprite,1,5200
2025-03-21,Sector 5,África,Agua,3,7970
2025-03-21,Sector 3,Europa,Cola Zero,1,5950
2025-03-21,Sector 2,América,Agua,2,4430
2025-03-21,Sector 3,Asia,Fanta,2,6740
2025-03-21,Sector 1,Asia,Cola Zero,2,9140
2025-03-21,Sector 5,África,Sprite,3,13270
2025-03-21,Sector 3,América,Agua,2,3920
2025-03-21,Sector 2,Oceanía,Fanta,2,5700
2025-03-22,Sector 2,África,Sprite,3,11750
2025-03-22,Sector 5,Europa,Sprite,2,7530
2025-03-22,Sector 1,América,Sprite,2,6090
2025-03-22,Sector 1,Oceanía,Fanta,1,3500
2025-03-22,Sector 4,América,Cola Zero,2,10910
2025-03-22,Sector 2,África,Sprite,3,10170
2025-03-22,Sector 5,África,Sprite,2,9070
2025-03-22,Sector 2,África,Cola Original,4,16040
2025-03-22,Sector 5,Oceanía,Fanta,1,4900
2025-03-23,Sector 4,África,Cola Original,3,14480
2025-03-23,Sector 3,América,Cola Zero,1,4670
2025-03-23,Sector 3,Oceanía,Cola Original,1,4430
2025-03-23,Sector 5,América,Cola Zero,2,8550
2025-03-23,Sector 4,África,Cola Original,4,18740
2025-03-23,Sector 1,Oceanía,Sprite,1,4590
2025-03-23,Sector 3,Asia,Sprite,1,5460
2025-03-24,Sector 5,Asia,Fanta,2,6850
2025-03-24,Sector 3,África,Fanta,3,9750
2025-03-24,Sector 5,Europa,Fanta,2,7300
2025-03-24,Sector 2,Asia,Sprite,3,10820
2025-03-24,Sector 3,Europa,Cola Original,2,7500
2025-03-24,Sector 5,Europa,Fanta,2,6330
2025-03-25,Sector 4,Europa,Fanta,3,9450
2025-03-25,Sector 4,África,Sprite,5,17750
2025-03-25,Sector 1,África,Fanta,3,10940
2025-03-25,Sector 5,Oceanía,Cola Original,1,6670
2025-03-25,Sector 3,Europa,Sprite,1,4810
2025-03-25,Sector 1,Europa,Fanta,2,6090
2025-03-25,Sector 5,América,Cola Zero,1,6380
2025-03-25,Sector 2,Europa,Cola Zero,2,11790
2025-03-25,Sector 3,Asia,Fanta,2,6260
2025-03-26,Sector 2,Asia,Cola Zero,2,11180
2025-03-26,Sector 4,Asia,Agua,4,10740
2025-03-26,Sector 1,Asia,Sprite,2,7620
2025-03-26,Sector 2,Asia,Sprite,2,9200
2025-03-26,Sector 3,Oceanía,Cola Original,1,4140
2025-03-26,Sector 4,África,Cola Zero,3,16590
2025-03-26,Sector 3,Europa,Sprite,2,6670
2025-03-27,Sector 3,América,Fanta,1,3790
2025-03-27,Sector 5,Asia,Fanta,2,7000
2025-03-27,Sector 4,Europa,Fanta,3,10650
2025-03-27,Sector 4,Oceanía,Cola Zero,1,7170
2025-03-27,Sector 1,África,Fanta,3,10030
2025-03-27,Sector 1,América,Cola Zero,1,7030
2025-03-27,Sector 3,América,Fanta,1,3390
2025-03-27,Sector 4,América,Fanta,2,7360
2025-03-27,Sector 2,Asia,Cola Original,3,13070
2025-03-28,Sector 5,Europa,Sprite,2,7340
2025-03-28,Sector 2,Asia,Cola Original,3,11440
2025-03-28,Sector 1,África,Cola Original,2,9540
2025-03-28,Sector 3,América,Cola Original,1,5930
2025-03-28,Sector 5,Asia,Cola Zero,3,12870
2025-03-28,Sector 3,Oceanía,Cola Original,1,5200
2025-03-28,Sector 4,Oceanía,Cola Zero,2,7850
2025-04-01,Sector 5,África,Sprite,3,10300
2025-04-01,Sector 2,Europa,Cola Original,2,7770
2025-04-01,Sector 5,Oceanía,Cola Original,1,6370
2025-04-01,Sector 3,Europa,Cola Zero,1,6010
2025-04-01,Sector 2,América,Fanta,2,5350
2025-04-01,Sector 4,Europa,Fanta,2,8210
2025-04-01,Sector 2,Oceanía,Sprite,1,5060
2025-04-01,Sector 3,Europa,Agua,2,5590
2025-04-01,Sector 4,América,Fanta,2,8190
2025-04-01,Sector 5,Europa,Agua,3,7630
2025-04-01,Sector 5,Oceanía,Cola Zero,2,7630
2025-04-02,Sector 2,Asia,Sprite,2,8090
2025-04-02,Sector 2,África,Sprite,4,14140
2025-04-02,Sector 2,América,Cola Zero,2,9250
2025-04-02,Sector 4,Europa,Fanta,3,11490
2025-04-03,Sector 2,Europa,Cola Original,2,8350
2025-04-03,Sector 4,América,Sprite,3,9900
2025-04-03,Sector 4,Oceanía,Cola Original,2,9540
2025-04-03,Sector 2,África,Fanta,3,10400
2025-04-03,Sector 2,Europa,Cola Original,2,9870
2025-04-03,Sector 4,América,Cola Original,2,7600
2025-04-03,Sector 5,Europa,Sprite,2,7770
2025-04-03,Sector 4,Europa,Cola Zero,2,11230
2025-04-03,Sector 3,Oceanía,Agua,2,4010
2025-04-04,Sector 5,Oceanía,Cola Original,1,6380
2025-04-04,Sector 2,América,Cola Original,2,6980
2025-04-04,Sector 4,Asia,Fanta,4,13430
2025-04-04,Sector 5,África,Agua,3,9010
2025-04-04,Sector 1,África,Fanta,3,10260
2025-04-05,Sector 4,América,Cola Original,2,8570
2025-04-05,Sector 2,Asia,Fanta,2,8400
2025-04-05,Sector 3,Asia,Fanta,1,5190
2025-04-05,Sector 3,América,Sprite,1,4100
2025-04-06,Sector 4,África,Agua,5,11880
2025-04-06,Sector 2,Oceanía,Cola Original,2,8250
2025-04-06,Sector 4,África,Cola Original,3,14760
2025-04-06,Sector 3,África,Fanta,3,9500
2025-04-06,Sector 1,Asia,Cola Original,2,9560
2025-04-06,Sector 4,Europa,Agua,3,8450
2025-04-06,Sector 5,América,Cola Original,2,8020
2025-04-06,Sector 1,Asia,Cola Zero,2,9030
2025-04-06,Sector 2,Oceanía,Sprite,1,5400
2025-04-07,Sector 1,América,Cola Original,2,6840
2025-04-07,Sector 2,Oceanía,Fanta,1,4610
2025-04-07,Sector 4,Europa,Agua,4,10260
2025-04-07,Sector 4,África,Cola Original,4,18210
2025-04-07,Sector 1,África,Agua,2,6390
2025-04-07,Sector 2,Oceanía,Cola Zero,2,7580
2025-04-07,Sector 2,Europa,Fanta,2,6360
2025-04-07,Sector 1,Oceanía,Cola Zero,1,5340
2025-04-07,Sector 1,Asia,Cola Original,2,8050
2025-04-07,Sector 2,Oceanía,Sprite,1,4940
2025-04-07,Sector 4,Asia,Cola Original,4,17510
2025-04-07,Sector 5,Oceanía,Sprite,2,6120
2025-04-07,Sector 5,Europa,Sprite,2,9160
2025-04-07,Sector 2,Oceanía,Cola Zero,2,8610
2025-04-08,Sector 5,Asia,Cola Original,3,11850
2025-04-08,Sector 1,África,Fanta,2,7660
2025-04-08,Sector 3,África,Fanta,2,7510
2025-04-08,Sector 4,Asia,Cola Original,4,15960
2025-04-08,Sector 5,Oceanía,Agua,2,4910
2025-04-08,Sector 2,Oceanía,Sprite,2,6270
2025-04-08,Sector 2,Europa,Sprite,2,7320
2025-04-08,Sector 1,Europa,Sprite,2,6050
2025-04-08,Sector 2,América,Cola Zero,2,7770
2025-04-08,Sector 3,Asia,Sprite,2,6490
2025-04-08,Sector 5,Oceanía,Fanta,1,4980
2025-04-09,Sector 3,América,Sprite,1,5160
2025-04-09,Sector 1,África,Cola Zero,3,12890
2025-04-09,Sector 1,África,Fanta,3,11060
2025-04-09,Sector 1,África,Agua,4,9490
2025-04-09,Sector 5,Asia,Sprite,2,9110
2025-04-09,Sector 2,América,Sprite,1,5440
2025-04-09,Sector 1,Europa,Cola Original,1,6570
2025-04-09,Sector 5,América,Sprite,2,6370
2025-04-09,Sector 1,Asia,Agua,3,6710
2025-04-09,Sector 3,Europa,Fanta,1,4840
2025-04-09,Sector 5,Europa,Sprite,2,7470
2025-04-09,Sector 5,Europa,Cola Zero,2,11400
2025-04-09,Sector 5,África,Sprite,3,9730
2025-04-09,Sector 4,América,Sprite,2,7130
2025-04-09,Sector 2,África,Cola Zero,3,12690
2025-04-10,Sector 2,África,Agua,3,8750
2025-04-10,Sector 1,Europa,Agua,2,6260
2025-04-10,Sector 5,Europa,Sprite,2,8630
2025-04-10,Sector 3,Asia,Agua,3,6690
2025-04-10,Sector 4,América,Sprite,2,9090
2025-04-10,Sector 5,África,Cola Original,3,15740
2025-04-10,Sector 1,África,Cola Zero,3,12080
2025-04-10,Sector 4,Europa,Cola Zero,2,11410
2025-04-10,Sector 2,Europa,Agua,3,8070
2025-04-10,Sector 2,Europa,Sprite,2,7540
2025-04-11,Sector 4,Oceanía,Sprite,2,8030
2025-04-11,Sector 3,Oceanía,Agua,1,3630
2025-04-11,Sector 5,Oceanía,Sprite,1,5250
2025-04-11,Sector 4,América,Sprite,2,8530
2025-04-11,Sector 5,Europa,Fanta,2,5900
2025-04-11,Sector 5,Asia,Fanta,3,10510
2025-04-11,Sector 5,América,Cola Original,2,7140
2025-04-11,Sector 2,Oceanía,Cola Original,1,5440
2025-04-11,Sector 3,América,Cola Original,1,6080
2025-04-12,Sector 3,Oceanía,Sprite,1,4440
2025-04-12,Sector 5,Oceanía,Agua,2,4610
2025-04-12,Sector 1,África,Cola Zero,2,11180
2025-04-12,Sector 3,Europa,Agua,2,5450
2025-04-12,Sector 5,Oceanía,Fanta,2,5760
2025-04-13,Sector 3,América,Agua,1,3700
2025-04-13,Sector 5,América,Sprite,2,6990
2025-04-13,Sector 5,América,Cola Original,1,6630
2025-04-13,Sector 3,Asia,Cola Zero,2,8640
2025-04-13,Sector 1,África,Agua,3,8370
2025-04-13,Sector 3,América,Fanta,1,3380
2025-04-13,Sector 5,África,Cola Original,3,11920
2025-04-14,Sector 5,Europa,Fanta,2,8030
2025-04-14,Sector 5,Europa,Fanta,2,6580
2025-04-14,Sector 2,América,Agua,2,6120
2025-04-14,Sector 2,Oceanía,Cola Zero,1,6570
2025-04-14,Sector 3,América,Cola Zero,1,4730
2025-04-14,Sector 5,Asia,Cola Original,3,11480
2025-04-14,Sector 2,Asia,Cola Zero,3,13860
2025-04-14,Sector 5,América,Sprite,2,6650
2025-04-14,Sector 1,América,Fanta,2,5420
2025-04-15,Sector 1,Oceanía,Cola Zero,1,5460
2025-04-15,Sector 3,América,Sprite,1,4900
2025-04-15,Sector 5,Oceanía,Fanta,1,4070
2025-04-15,Sector 3,Asia,Cola Original,2,7110
2025-04-15,Sector 1,África,Fanta,3,10730
2025-04-15,Sector 1,Oceanía,Fanta,1,4810
2025-04-15,Sector 3,Asia,Sprite,2,6060
2025-04-15,Sector 4,África,Cola Original,4,18270
2025-04-15,Sector 5,Asia,Fanta,3,9940
2025-04-15,Sector 2,África,Sprite,3,11100
2025-04-15,Sector 5,América,Cola Original,2,8150
2025-04-15,Sector 2,América,Fanta,2,6910
2025-04-15,Sector 2,Europa,Sprite,2,6570
2025-04-15,Sector 3,Oceanía,Cola Zero,1,3890
2025-04-16,Sector 2,Oceanía,Agua,2,4040
2025-04-16,Sector 3,Asia,Agua,3,6930
2025-04-16,Sector 2,Asia,Fanta,3,9860
2025-04-16,Sector 4,Europa,Agua,4,9140
2025-04-16,Sector 2,Oceanía,Sprite,2,6460
2025-04-16,Sector 1,Oceanía,Agua,1,3380
2025-04-17,Sector 4,Oceanía,Cola Zero,2,7560
2025-04-17,Sector 4,Oceanía,Agua,2,6360
2025-04-17,Sector 1,América,Fanta,1,4380
2025-04-18,Sector 5,Europa,Cola Original,2,10630
2025-04-18,Sector 1,África,Fanta,2,7680
2025-04-18,Sector 4,Oceanía,Fanta,2,5380
2025-04-18,Sector 3,Oceanía,Sprite,1,3620
2025-04-18,Sector 5,América,Cola Original,2,7320
2025-04-18,Sector 5,África,Sprite,3,11780
2025-04-18,Sector 2,África,Agua,4,9110
2025-04-18,Sector 5,África,Sprite,3,11160
2025-04-18,Sector 4,América,Fanta,2,8330
2025-04-19,Sector 4,Europa,Cola Zero,2,10910
2025-04-19,Sector 3,Europa,Cola Original,2,8230
2025-04-19,Sector 1,Asia,Cola Zero,2,9990
2025-04-19,Sector 4,Europa,Sprite,2,8220
2025-04-19,Sector 4,Asia,Sprite,3,9850
2025-04-19,Sector 2,África,Sprite,3,12120
2025-04-19,Sector 1,Oceanía,Cola Original,1,6400
2025-04-19,Sector 4,Oceanía,Fanta,2,6100
2025-04-19,Sector 2,Asia,Cola Original,3,14030
2025-04-20,Sector 4,Oceanía,Agua,2,5820
2025-04-20,Sector 5,Europa,Agua,2,5410
2025-04-20,Sector 4,Europa,Sprite,3,11890
2025-04-20,Sector 5,Europa,Fanta,2,8150
2025-04-20,Sector 1,África,Sprite,2,8380
2025-04-20,Sector 1,Oceanía,Fanta,1,4740
2025-04-21,Sector 3,Oceanía,Cola Original,1,5600
2025-04-21,Sector 3,Asia,Cola Original,2,8020
2025-04-21,Sector 2,Asia,Sprite,3,10820
2025-04-21,Sector 2,Europa,Cola Original,2,8360
2025-04-21,Sector 2,África,Sprite,3,10890
2025-04-21,Sector 5,América,Cola Zero,2,7630
2025-04-21,Sector 2,Oceanía,Agua,2,5180
2025-04-21,Sector 2,Europa,Cola Zero,2,10420
2025-04-22,Sector 1,Oceanía,Agua,1,3220
2025-04-22,Sector 5,África,Agua,4,9370
2025-04-22,Sector 3,Europa,Agua,2,5390
2025-04-22,Sector 5,Oceanía,Cola Original,1,5310
2025-04-22,Sector 4,América,Fanta,2,6680
2025-04-22,Sector 5,Europa,Cola Zero,2,8750
2025-04-22,Sector 5,Europa,Agua,3,7010
2025-04-23,Sector 5,Asia,Fanta,3,8950
2025-04-23,Sector 3,África,Cola Zero,2,10770
2025-04-23,Sector 1,Asia,Cola Zero,2,8620
2025-04-23,Sector 3,Europa,Cola Zero,1,5910
2025-04-23,Sector 4,África,Cola Original,5,21270
2025-04-23,Sector 4,África,Cola Original,5,21820
2025-04-23,Sector 4,Asia,Agua,4,11020
2025-04-23,Sector 4,África,Cola Zero,3,16760
2025-04-23,Sector 4,Europa,Fanta,3,10280
2025-04-24,Sector 4,América,Fanta,2,6930
2025-04-24,Sector 5,África,Cola Original,4,15870
2025-04-24,Sector 2,Europa,Fanta,2,6600
2025-04-24,Sector 5,Europa,Cola Zero,2,7640
2025-04-24,Sector 2,Europa,Cola Zero,3,12190
2025-04-24,Sector 1,América,Fanta,1,4210
2025-04-24,Sector 1,Europa,Cola Zero,2,8150
2025-04-24,Sector 1,Oceanía,Agua,1,3150
2025-04-24,Sector 4,Asia,Fanta,4,13770
2025-04-25,Sector 1,Asia,Fanta,3,8840
2025-04-25,Sector 3,Europa,Cola Zero,1,6160
2025-04-25,Sector 5,Europa,Cola Zero,2,11170
2025-04-25,Sector 4,Oceanía,Sprite,2,6180
2025-04-25,Sector 5,Europa,Sprite,2,7970
2025-04-25,Sector 5,Oceanía,Fanta,2,5860
2025-04-25,Sector 5,Asia,Sprite,3,9640
2025-04-25,Sector 1,Oceanía,Agua,1,3000
2025-04-25,Sector 4,Asia,Fanta,4,12580
2025-04-25,Sector 4,Oceanía,Cola Original,2,8410
2025-04-25,Sector 4,África,Sprite,3,12290
2025-04-25,Sector 4,Asia,Agua,5,12450
2025-04-26,Sector 1,América,Cola Zero,1,6110
2025-04-26,Sector 4,América,Sprite,2,6490
2025-04-26,Sector 3,Europa,Fanta,1,5180
2025-04-26,Sector 2,Asia,Fanta,2,7560
2025-04-26,Sector 2,América,Cola Original,2,7080
2025-04-26,Sector 4,Oceanía,Agua,2,4850
2025-04-26,Sector 5,Europa,Agua,2,6020
2025-04-27,Sector 3,África,Sprite,3,9680
2025-04-27,Sector 3,Oceanía,Cola Zero,1,5900
2025-04-27,Sector 4,Asia,Agua,4,10750
2025-04-27,Sector 5,Europa,Agua,3,6870
2025-04-27,Sector 5,Asia,Fanta,2,7540
2025-04-27,Sector 3,Asia,Cola Zero,2,9530
2025-04-27,Sector 5,Oceanía,Agua,2,5020
2025-04-27,Sector 5,África,Cola Zero,3,12780
2025-04-27,Sector 1,América,Fanta,1,4290
2025-04-27,Sector 5,Europa,Cola Zero,2,10990
2025-04-28,Sector 2,América,Fanta,2,7520
2025-04-28,Sector 1,Europa,Sprite,2,7280
2025-04-28,Sector 2,Asia,Fanta,2,7550
2025-04-28,Sector 1,África,Cola Zero,3,14330
2025-04-28,Sector 4,Oceanía,Agua,3,6710
2025-04-28,Sector 5,Oceanía,Agua,2,4480
2025-05-01,Sector 4,África,Cola Zero,5,22520
2025-05-01,Sector 3,América,Fanta,1,4680
2025-05-01,Sector 5,Asia,Cola Zero,2,9810
2025-05-01,Sector 3,Asia,Cola Zero,2,10100
2025-05-01,Sector 5,Europa,Fanta,2,6740
2025-05-02,Sector 3,Europa,Agua,2,5110
2025-05-02,Sector 4,África,Agua,6,15420
2025-05-02,Sector 2,Europa,Sprite,2,7800
2025-05-02,Sector 2,América,Agua,2,4460
2025-05-02,Sector 2,Oceanía,Sprite,2,6930
2025-05-02,Sector 4,Europa,Agua,3,7490
2025-05-02,Sector 1,Europa,Cola Zero,2,9280
2025-05-02,Sector 5,Europa,Cola Zero,2,10480
2025-05-03,Sector 2,África,Agua,5,12260
2025-05-03,Sector 3,África,Agua,3,8660
2025-05-03,Sector 2,Europa,Fanta,3,9310
2025-05-03,Sector 2,Oceanía,Cola Original,1,5650
2025-05-03,Sector 1,Asia,Agua,2,6350
2025-05-04,Sector 5,Europa,Fanta,2,7870
2025-05-04,Sector 5,Asia,Agua,3,9070
2025-05-04,Sector 2,África,Cola Original,4,15770
2025-05-04,Sector 1,Oceanía,Cola Zero,1,4980
2025-05-04,Sector 5,África,Cola Zero,3,16010
2025-05-04,Sector 5,Europa,Sprite,2,8000
2025-05-04,Sector 4,Oceanía,Cola Original,2,9600
2025-05-04,Sector 3,Asia,Cola Original,2,8460
2025-05-04,Sector 3,África,Fanta,3,9820
2025-05-05,Sector 3,América,Cola Zero,1,4650
2025-05-05,Sector 3,Asia,Sprite,1,5520
2025-05-05,Sector 2,Asia,Sprite,2,8390
2025-05-05,Sector 5,América,Fanta,2,6060
2025-05-05,Sector 5,África,Cola Original,4,16720
2025-05-05,Sector 2,Oceanía,Cola Zero,2,7490
2025-05-05,Sector 1,América,Fanta,1,4550
2025-05-05,Sector 4,Oceanía,Cola Zero,2,8080
2025-05-05,Sector 3,Europa,Cola Zero,1,6950
